Client_ID,Last_Purchase_Date,Frequency,Monetary_Spendings,Behavior_Score,Churn,Recency
Client_7649,2025-06-19 17:26:37.168127,29,64.02,0.78,0,151
Client_7650,2024-12-21 17:26:37.168127,26,71.69,0.69,0,331
Client_7651,2025-06-09 17:26:37.168127,18,370.8,0.78,1,161
Client_7652,2025-04-28 17:26:37.168127,6,484.51,0.54,0,203
Client_7653,2025-04-06 17:26:37.168127,11,47.48,0.69,1,225
Client_7654,2025-10-10 17:26:37.168127,21,278.11,0.3,1,38
Client_7655,2025-04-28 17:26:37.168127,26,359.19,0.37,0,203
Client_7656,2025-08-17 17:26:37.168127,33,165.76,0.31,0,92
Client_7657,2025-05-11 17:26:37.168127,35,56.29,0.96,1,190
Client_7658,2025-07-23 17:26:37.168127,28,359.37,0.89,0,117
Client_7659,2025-09-11 17:26:37.168127,2,60.56,0.93,1,67
Client_7660,2025-02-09 17:26:37.168127,15,172.51,0.93,0,281
Client_7661,2025-01-05 17:26:37.168127,40,406.84,0.06,0,316
Client_7662,2025-01-24 17:26:37.168127,40,205.14,0.58,0,297
Client_7663,2025-04-23 17:26:37.168127,48,279.12,0.33,0,208
Client_7664,2025-08-17 17:26:37.168127,16,37.15,0.74,0,92
Client_7665,2025-09-12 17:26:37.168127,20,449.86,0.44,0,66
Client_7666,2025-09-30 17:26:37.168127,23,98.17,0.66,0,48
Client_7667,2025-05-03 17:26:37.168127,31,314.99,0.63,0,198
Client_7668,2025-01-22 17:26:37.168127,43,384.4,0.43,0,299
Client_7669,2025-05-21 17:26:37.168127,16,297.5,0.5,0,180
Client_7670,2025-10-24 17:26:37.168127,29,48.96,0.49,0,24
Client_7671,2025-10-25 17:26:37.168127,27,118.1,0.13,1,23
Client_7672,2025-04-15 17:26:37.168127,8,483.94,0.95,0,216
Client_7673,2024-11-17 17:26:37.168127,18,181.2,0.23,0,365
Client_7674,2024-12-12 17:26:37.168127,35,90.61,0.05,0,340
Client_7675,2025-06-19 17:26:37.168127,30,283.16,0.02,0,151
Client_7676,2025-07-04 17:26:37.168127,31,439.42,0.36,0,136
Client_7677,2025-01-23 17:26:37.168127,29,488.32,0.74,0,298
Client_7678,2024-12-14 17:26:37.168127,33,325.39,0.6,0,338
Client_7679,2025-09-14 17:26:37.168127,41,377.58,0.54,0,64
Client_7680,2024-12-26 17:26:37.168127,6,281.15,0.44,1,326
Client_7681,2025-08-16 17:26:37.168127,36,232.06,0.94,0,93
Client_7682,2025-07-17 17:26:37.168127,17,438.86,0.28,0,123
Client_7683,2025-11-16 17:26:37.168127,27,345.41,0.51,0,1
Client_7684,2025-10-15 17:26:37.168127,25,40.3,0.73,0,33
Client_7685,2025-05-19 17:26:37.168127,31,206.15,0.29,0,182
Client_7686,2024-12-04 17:26:37.168127,28,113.57,0.46,1,348
Client_7687,2025-08-19 17:26:37.168127,49,123.5,0.79,0,90
Client_7688,2025-01-12 17:26:37.168127,24,278.79,0.51,1,309
Client_7689,2025-06-09 17:26:37.168127,12,385.47,0.89,1,161
Client_7690,2025-01-15 17:26:37.168127,42,325.52,0.95,0,306
Client_7691,2025-05-03 17:26:37.168127,32,238.82,0.85,0,198
Client_7692,2024-12-28 17:26:37.168127,45,449.52,0.45,0,324
Client_7693,2025-05-22 17:26:37.168127,16,379.6,0.43,1,179
Client_7694,2025-03-11 17:26:37.168127,33,493.01,0.27,0,251
Client_7695,2025-10-23 17:26:37.168127,34,483.05,0.63,0,25
Client_7696,2025-03-05 17:26:37.168127,33,339.56,0.34,0,257
Client_7697,2025-10-21 17:26:37.168127,6,370.23,0.84,0,27
Client_7698,2025-02-28 17:26:37.168127,10,487.8,0.66,0,262
Client_7699,2025-05-25 17:26:37.168127,33,426.8,0.14,0,176
Client_7700,2025-01-14 17:26:37.168127,27,491.31,0.0,0,307
Client_7701,2025-03-21 17:26:37.168127,7,38.37,0.57,0,241
Client_7702,2025-06-19 17:26:37.168127,4,214.56,0.45,0,151
Client_7703,2025-10-26 17:26:37.168127,37,78.57,0.49,0,22
Client_7704,2025-10-18 17:26:37.168127,15,396.96,0.74,0,30
Client_7705,2025-03-28 17:26:37.168127,49,423.26,0.12,0,234
Client_7706,2025-04-27 17:26:37.168127,17,435.09,0.25,0,204
Client_7707,2025-01-06 17:26:37.168127,6,433.18,0.96,1,315
Client_7708,2025-02-04 17:26:37.168127,8,153.48,0.17,1,286
Client_7709,2024-12-11 17:26:37.168127,5,114.72,0.48,1,341
Client_7710,2024-11-18 17:26:37.168127,9,52.66,0.72,0,364
Client_7711,2025-09-23 17:26:37.168127,4,368.93,0.17,0,55
Client_7712,2024-11-27 17:26:37.168127,1,387.6,0.0,0,355
Client_7713,2025-09-26 17:26:37.168127,27,207.81,0.85,0,52
Client_7714,2025-05-15 17:26:37.168127,14,162.71,0.16,0,186
Client_7715,2025-11-13 17:26:37.168127,13,426.03,0.31,1,4
Client_7716,2025-06-15 17:26:37.168127,18,284.68,0.22,0,155
Client_7717,2025-01-10 17:26:37.168127,27,120.44,0.8,1,311
Client_7718,2025-01-21 17:26:37.168127,24,273.7,0.4,1,300
Client_7719,2025-07-28 17:26:37.168127,8,475.56,0.48,0,112
Client_7720,2025-01-29 17:26:37.168127,30,276.16,0.33,0,292
Client_7721,2025-10-06 17:26:37.168127,2,119.87,0.57,1,42
Client_7722,2025-01-12 17:26:37.168127,22,461.73,0.83,0,309
Client_7723,2025-07-09 17:26:37.168127,17,171.44,0.15,0,131
Client_7724,2025-09-22 17:26:37.168127,1,42.63,0.31,0,56
Client_7725,2025-09-07 17:26:37.168127,3,351.19,0.4,0,71
Client_7726,2025-05-05 17:26:37.168127,21,189.34,0.32,0,196
Client_7727,2025-09-10 17:26:37.168127,25,102.75,0.9,0,68
Client_7728,2025-05-05 17:26:37.168127,22,407.64,0.4,1,196
Client_7729,2025-09-27 17:26:37.168127,37,243.06,0.41,1,51
Client_7730,2025-09-19 17:26:37.168127,41,182.99,0.86,0,59
Client_7731,2025-06-27 17:26:37.168127,31,244.66,0.72,0,143
Client_7732,2025-02-02 17:26:37.168127,12,77.8,0.22,0,288
Client_7733,2025-07-28 17:26:37.168127,20,87.73,0.44,1,112
Client_7734,2024-12-16 17:26:37.168127,46,297.69,0.33,0,336
Client_7735,2025-04-24 17:26:37.168127,47,40.31,0.41,0,207
Client_7736,2025-01-18 17:26:37.168127,27,177.59,0.25,1,303
Client_7737,2025-09-18 17:26:37.168127,40,396.65,0.35,0,60
Client_7738,2025-10-11 17:26:37.168127,40,213.9,0.09,0,37
Client_7739,2025-01-27 17:26:37.168127,48,345.4,0.9,0,294
Client_7740,2025-06-28 17:26:37.168127,7,155.61,0.27,0,142
Client_7741,2025-09-01 17:26:37.168127,14,75.44,0.84,0,77
Client_7742,2025-08-10 17:26:37.168127,19,407.48,0.35,0,99
Client_7743,2025-03-24 17:26:37.168127,7,49.29,0.8,1,238
Client_7744,2025-01-18 17:26:37.168127,5,83.39,0.98,0,303
Client_7745,2024-12-17 17:26:37.168127,12,476.24,0.15,1,335
Client_7746,2025-05-14 17:26:37.168127,2,332.07,0.69,1,187
Client_7747,2025-07-07 17:26:37.168127,30,423.01,0.65,0,133
Client_7748,2025-03-24 17:26:37.168127,28,390.3,0.27,0,238
Client_7749,2025-11-11 17:26:37.168127,12,315.04,0.98,0,6
Client_7750,2025-07-08 17:26:37.168127,40,41.57,0.48,0,132
Client_7751,2024-11-25 17:26:37.168127,28,23.06,0.9,0,357
Client_7752,2025-05-27 17:26:37.168127,42,454.66,0.03,0,174
Client_7753,2025-11-03 17:26:37.168127,10,345.2,0.5,0,14
Client_7754,2025-08-21 17:26:37.168127,34,59.77,0.27,0,88
Client_7755,2024-11-18 17:26:37.168127,7,100.63,0.11,0,364
Client_7756,2025-04-20 17:26:37.168127,37,471.67,0.47,0,211
Client_7757,2025-04-29 17:26:37.168127,38,406.17,0.7,0,202
Client_7758,2025-09-09 17:26:37.168127,14,357.52,0.9,0,69
Client_7759,2025-02-08 17:26:37.168127,8,224.13,0.77,1,282
Client_7760,2025-07-04 17:26:37.168127,48,26.16,0.45,0,136
Client_7761,2025-05-13 17:26:37.168127,30,129.3,0.61,0,188
Client_7762,2024-11-28 17:26:37.168127,35,217.99,0.58,0,354
Client_7763,2025-10-14 17:26:37.168127,49,474.99,0.41,0,34
Client_7764,2025-09-30 17:26:37.168127,26,358.07,0.43,1,48
Client_7765,2025-10-18 17:26:37.168127,49,43.35,0.78,1,30
Client_7766,2025-04-11 17:26:37.168127,18,393.25,0.33,1,220
Client_7767,2025-10-30 17:26:37.168127,11,371.92,0.33,0,18
Client_7768,2024-12-28 17:26:37.168127,6,219.38,0.65,0,324
Client_7769,2025-01-21 17:26:37.168127,41,331.85,0.32,0,300
Client_7770,2025-09-29 17:26:37.168127,5,473.68,0.06,0,49
Client_7771,2025-09-25 17:26:37.168127,4,467.37,0.86,0,53
Client_7772,2025-05-13 17:26:37.168127,8,463.35,0.4,0,188
Client_7773,2025-03-04 17:26:37.168127,27,183.34,0.39,0,258
Client_7774,2024-12-06 17:26:37.168127,40,174.76,0.03,1,346
Client_7775,2025-04-08 17:26:37.168127,42,24.64,0.05,0,223
Client_7776,2025-01-20 17:26:37.168127,34,53.72,0.3,1,301
Client_7777,2025-08-27 17:26:37.168127,33,113.1,0.04,0,82
Client_7778,2025-06-24 17:26:37.168127,1,456.25,0.6,0,146
Client_7779,2025-08-28 17:26:37.168127,22,367.72,0.86,0,81
Client_7780,2024-12-10 17:26:37.168127,34,410.31,0.66,0,342
Client_7781,2025-01-26 17:26:37.168127,43,418.18,0.44,0,295
Client_7782,2025-05-19 17:26:37.168127,18,229.84,0.35,0,182
Client_7783,2025-05-24 17:26:37.168127,16,447.7,0.91,0,177
Client_7784,2024-11-22 17:26:37.168127,39,56.36,0.59,0,360
Client_7785,2025-11-17 17:26:37.168127,31,342.64,0.21,0,0
Client_7786,2024-11-20 17:26:37.168127,6,359.86,0.32,0,362
Client_7787,2025-11-12 17:26:37.168127,37,144.76,0.76,0,5
Client_7788,2025-05-28 17:26:37.168127,28,254.24,0.08,1,173
Client_7789,2025-09-22 17:26:37.168127,38,175.06,0.26,0,56
Client_7790,2025-03-05 17:26:37.168127,44,270.75,0.77,1,257
Client_7791,2025-10-07 17:26:37.168127,47,436.25,0.01,0,41
Client_7792,2025-02-21 17:26:37.168127,2,78.68,0.83,0,269
Client_7793,2024-12-17 17:26:37.168127,45,49.01,0.02,0,335
Client_7794,2025-04-19 17:26:37.168127,6,272.64,0.28,0,212
Client_7795,2025-05-12 17:26:37.168127,17,431.86,0.03,1,189
Client_7796,2025-11-17 17:26:37.168127,44,320.24,0.26,0,0
Client_7797,2025-05-29 17:26:37.168127,27,94.66,0.07,0,172
Client_7798,2025-01-09 17:26:37.168127,9,262.08,0.99,0,312
Client_7799,2025-09-10 17:26:37.168127,2,160.2,0.08,0,68
Client_7800,2025-11-12 17:26:37.168127,35,45.75,0.3,0,5
Client_7801,2025-04-06 17:26:37.168127,31,181.86,0.75,1,225
Client_7802,2025-09-21 17:26:37.168127,26,245.48,0.77,0,57
Client_7803,2024-12-25 17:26:37.168127,35,293.93,0.07,1,327
Client_7804,2025-05-29 17:26:37.168127,39,450.09,0.47,0,172
Client_7805,2025-10-20 17:26:37.168127,23,197.9,0.1,0,28
Client_7806,2025-04-23 17:26:37.168127,44,199.7,0.64,1,208
Client_7807,2025-10-31 17:26:37.168127,6,372.27,0.93,0,17
Client_7808,2025-05-24 17:26:37.168127,20,249.82,0.55,1,177
Client_7809,2025-07-11 17:26:37.168127,5,138.22,0.49,1,129
Client_7810,2025-02-14 17:26:37.168127,33,482.48,0.46,0,276
Client_7811,2025-08-07 17:26:37.168127,38,224.95,0.74,0,102
Client_7812,2025-11-01 17:26:37.168127,36,40.83,0.36,0,16
Client_7813,2025-03-09 17:26:37.168127,13,150.9,0.26,1,253
Client_7814,2025-04-15 17:26:37.168127,7,162.05,0.28,1,216
Client_7815,2025-11-10 17:26:37.168127,9,140.51,0.73,0,7
Client_7816,2025-08-04 17:26:37.168127,13,429.79,0.28,0,105
Client_7817,2025-06-28 17:26:37.168127,2,70.55,0.58,0,142
Client_7818,2025-03-14 17:26:37.168127,8,137.54,0.42,0,248
Client_7819,2025-04-04 17:26:37.168127,25,348.51,0.81,0,227
Client_7820,2025-04-09 17:26:37.168127,33,488.25,0.48,0,222
Client_7821,2025-02-10 17:26:37.168127,9,57.55,0.68,0,280
Client_7822,2025-10-22 17:26:37.168127,33,229.74,0.81,0,26
Client_7823,2024-12-13 17:26:37.168127,12,96.01,0.89,0,339
Client_7824,2025-11-08 17:26:37.168127,1,416.07,0.96,1,9
Client_7825,2025-05-18 17:26:37.168127,43,134.46,0.21,0,183
Client_7826,2025-03-13 17:26:37.168127,48,35.95,0.34,0,249
Client_7827,2025-01-16 17:26:37.168127,2,392.79,0.82,0,305
Client_7828,2025-09-12 17:26:37.168127,45,30.94,0.61,0,66
Client_7829,2025-08-18 17:26:37.168127,18,154.16,0.14,0,91
Client_7830,2025-03-14 17:26:37.168127,12,216.26,0.26,0,248
Client_7831,2024-11-26 17:26:37.168127,46,396.9,0.11,0,356
Client_7832,2025-07-11 17:26:37.168127,39,338.24,0.34,1,129
Client_7833,2025-01-02 17:26:37.168127,50,313.15,0.06,1,319
Client_7834,2024-11-20 17:26:37.168127,41,255.77,0.43,1,362
Client_7835,2025-08-21 17:26:37.168127,13,72.66,0.13,0,88
Client_7836,2025-02-19 17:26:37.168127,25,469.71,0.67,0,271
Client_7837,2025-06-25 17:26:37.168127,40,375.67,0.97,0,145
Client_7838,2025-01-17 17:26:37.168127,36,206.84,0.47,1,304
Client_7839,2025-05-18 17:26:37.168127,12,364.15,0.97,0,183
Client_7840,2025-08-07 17:26:37.168127,31,426.34,0.81,0,102
Client_7841,2025-04-26 17:26:37.168127,10,124.94,0.77,1,205
Client_7842,2024-12-24 17:26:37.168127,2,233.06,0.06,0,328
Client_7843,2025-09-13 17:26:37.168127,15,485.26,0.61,0,65
Client_7844,2025-01-06 17:26:37.168127,44,465.26,0.57,1,315
Client_7845,2025-04-20 17:26:37.168127,15,48.7,0.81,0,211
Client_7846,2025-09-14 17:26:37.168127,13,154.09,0.33,0,64
Client_7847,2025-06-30 17:26:37.168127,23,73.2,0.03,1,140
Client_7848,2025-03-06 17:26:37.168127,24,308.75,0.22,0,256
Client_7849,2025-10-22 17:26:37.168127,49,488.53,0.91,0,26
Client_7850,2025-06-03 17:26:37.168127,6,369.31,0.31,1,167
Client_7851,2025-09-14 17:26:37.168127,16,52.06,0.44,0,64
Client_7852,2025-06-26 17:26:37.168127,47,330.44,0.67,0,144
Client_7853,2025-05-19 17:26:37.168127,1,476.11,0.31,0,182
Client_7854,2025-04-12 17:26:37.168127,2,267.75,0.48,0,219
Client_7855,2025-02-10 17:26:37.168127,25,227.6,0.39,1,280
Client_7856,2025-04-13 17:26:37.168127,23,85.74,0.9,0,218
Client_7857,2025-03-17 17:26:37.168127,11,222.68,0.17,0,245
Client_7858,2025-05-08 17:26:37.168127,43,148.97,0.23,1,193
Client_7859,2025-05-31 17:26:37.168127,15,285.18,0.74,1,170
Client_7860,2025-06-19 17:26:37.168127,9,219.95,0.04,0,151
Client_7861,2025-08-22 17:26:37.168127,37,216.05,0.97,0,87
Client_7862,2025-05-19 17:26:37.168127,39,146.16,0.16,0,182
Client_7863,2025-07-31 17:26:37.168127,14,86.55,0.93,0,109
Client_7864,2025-09-04 17:26:37.168127,44,372.7,0.53,1,74
Client_7865,2025-09-01 17:26:37.168127,2,84.39,0.73,0,77
Client_7866,2025-04-15 17:26:37.168127,25,487.81,0.54,0,216
Client_7867,2024-11-26 17:26:37.168127,35,227.67,0.2,0,356
Client_7868,2025-03-02 17:26:37.168127,41,469.31,0.07,0,260
Client_7869,2025-08-17 17:26:37.168127,23,329.37,0.28,1,92
Client_7870,2025-06-15 17:26:37.168127,28,326.81,0.41,0,155
Client_7871,2025-01-12 17:26:37.168127,2,495.04,0.89,1,309
Client_7872,2025-02-15 17:26:37.168127,25,422.92,0.55,1,275
Client_7873,2025-03-22 17:26:37.168127,15,389.15,0.65,0,240
Client_7874,2025-09-09 17:26:37.168127,40,321.66,0.03,0,69
Client_7875,2025-09-24 17:26:37.168127,8,46.53,0.94,0,54
Client_7876,2025-02-07 17:26:37.168127,32,406.75,0.68,1,283
Client_7877,2025-10-22 17:26:37.168127,3,224.95,0.09,1,26
Client_7878,2024-12-23 17:26:37.168127,32,330.34,0.33,0,329
Client_7879,2025-10-23 17:26:37.168127,22,88.54,0.75,0,25
Client_7880,2024-11-30 17:26:37.168127,26,101.21,0.19,0,352
Client_7881,2025-10-25 17:26:37.168127,17,56.14,0.06,0,23
Client_7882,2025-03-02 17:26:37.168127,3,96.29,0.92,0,260
Client_7883,2025-08-19 17:26:37.168127,37,376.94,0.3,0,90
Client_7884,2025-10-14 17:26:37.168127,18,149.23,0.38,1,34
Client_7885,2025-05-06 17:26:37.168127,46,307.98,0.0,0,195
Client_7886,2025-04-23 17:26:37.168127,40,477.45,0.11,0,208
Client_7887,2025-06-10 17:26:37.168127,12,322.23,0.97,1,160
Client_7888,2025-08-04 17:26:37.168127,22,425.04,0.36,0,105
Client_7889,2024-12-04 17:26:37.168127,13,245.1,0.65,1,348
Client_7890,2025-01-21 17:26:37.168127,47,81.57,0.59,0,300
Client_7891,2025-05-02 17:26:37.168127,4,428.86,0.22,0,199
Client_7892,2025-08-23 17:26:37.168127,29,409.56,0.22,0,86
Client_7893,2025-08-05 17:26:37.168127,32,425.1,0.46,0,104
Client_7894,2025-07-29 17:26:37.168127,38,307.7,0.21,1,111
Client_7895,2025-02-28 17:26:37.168127,35,371.87,0.12,0,262
Client_7896,2025-11-14 17:26:37.168127,41,466.27,0.45,1,3
Client_7897,2025-05-01 17:26:37.168127,10,284.47,0.29,0,200
Client_7898,2024-12-14 17:26:37.168127,9,53.1,0.02,0,338
Client_7899,2025-04-27 17:26:37.168127,8,119.67,0.15,0,204
Client_7900,2025-08-10 17:26:37.168127,12,305.39,0.56,1,99
Client_7901,2025-04-22 17:26:37.168127,39,479.75,0.0,0,209
Client_7902,2025-08-30 17:26:37.168127,35,450.43,0.84,0,79
Client_7903,2025-05-13 17:26:37.168127,35,27.16,0.38,0,188
Client_7904,2025-01-22 17:26:37.168127,11,347.85,0.81,0,299
Client_7905,2025-11-12 17:26:37.168127,8,444.91,0.46,1,5
Client_7906,2025-07-05 17:26:37.168127,31,277.08,0.54,0,135
Client_7907,2025-04-09 17:26:37.168127,21,70.56,0.92,0,222
Client_7908,2025-03-24 17:26:37.168127,31,485.75,0.31,1,238
Client_7909,2025-02-15 17:26:37.168127,48,318.3,0.96,1,275
Client_7910,2025-05-30 17:26:37.168127,8,392.97,0.25,1,171
Client_7911,2025-06-04 17:26:37.168127,16,230.34,0.49,1,166
Client_7912,2025-07-30 17:26:37.168127,13,139.27,0.94,0,110
Client_7913,2025-11-06 17:26:37.168127,28,64.71,0.21,0,11
Client_7914,2025-01-27 17:26:37.168127,49,413.51,0.68,0,294
Client_7915,2025-02-17 17:26:37.168127,41,126.46,0.48,0,273
Client_7916,2025-01-08 17:26:37.168127,1,261.68,0.47,0,313
Client_7917,2025-09-20 17:26:37.168127,5,108.32,0.72,1,58
Client_7918,2025-05-08 17:26:37.168127,24,230.74,0.45,0,193
Client_7919,2025-08-19 17:26:37.168127,13,238.3,0.59,0,90
Client_7920,2025-07-06 17:26:37.168127,8,166.74,0.76,1,134
Client_7921,2024-12-21 17:26:37.168127,18,167.48,0.28,1,331
Client_7922,2024-11-29 17:26:37.168127,25,193.88,0.4,0,353
Client_7923,2025-02-13 17:26:37.168127,10,290.24,0.94,1,277
Client_7924,2024-12-20 17:26:37.168127,16,338.81,0.37,0,332
Client_7925,2025-03-04 17:26:37.168127,29,189.25,0.58,0,258
Client_7926,2025-08-03 17:26:37.168127,23,164.2,0.96,0,106
Client_7927,2025-04-13 17:26:37.168127,13,77.34,0.96,1,218
Client_7928,2025-04-21 17:26:37.168127,38,215.28,0.74,0,210
Client_7929,2025-08-05 17:26:37.168127,30,202.83,0.9,0,104
Client_7930,2025-08-24 17:26:37.168127,6,467.17,0.2,0,85
Client_7931,2025-10-29 17:26:37.168127,34,87.09,0.82,1,19
Client_7932,2025-06-13 17:26:37.168127,12,98.1,0.34,0,157
Client_7933,2025-08-01 17:26:37.168127,25,362.5,0.67,1,108
Client_7934,2025-05-17 17:26:37.168127,25,228.84,0.47,0,184
Client_7935,2025-04-21 17:26:37.168127,24,133.78,0.3,1,210
Client_7936,2025-05-31 17:26:37.168127,33,352.25,0.18,0,170
Client_7937,2025-02-10 17:26:37.168127,39,414.72,0.92,0,280
Client_7938,2025-07-13 17:26:37.168127,28,134.38,0.96,0,127
Client_7939,2025-05-31 17:26:37.168127,10,257.19,0.54,0,170
Client_7940,2024-12-01 17:26:37.168127,36,79.2,0.79,0,351
Client_7941,2024-12-22 17:26:37.168127,19,46.16,0.97,1,330
Client_7942,2025-02-13 17:26:37.168127,48,425.61,0.97,0,277
Client_7943,2024-11-17 17:26:37.168127,17,223.07,0.06,0,365
Client_7944,2025-05-31 17:26:37.168127,40,33.0,0.91,0,170
Client_7945,2024-11-18 17:26:37.168127,8,488.6,0.94,0,364
Client_7946,2025-05-02 17:26:37.168127,43,187.12,0.63,0,199
Client_7947,2025-08-15 17:26:37.168127,36,487.75,0.43,0,94
Client_7948,2025-10-25 17:26:37.168127,29,276.88,0.35,0,23
Client_7949,2025-05-20 17:26:37.168127,15,72.97,0.15,0,181
Client_7950,2025-09-11 17:26:37.168127,46,494.13,0.43,0,67
Client_7951,2025-03-11 17:26:37.168127,22,285.75,0.46,0,251
Client_7952,2024-12-20 17:26:37.168127,36,462.03,0.85,1,332
Client_7953,2024-12-23 17:26:37.168127,9,480.12,0.13,0,329
Client_7954,2025-07-26 17:26:37.168127,24,424.97,0.02,1,114
Client_7955,2025-06-28 17:26:37.168127,19,183.84,0.29,0,142
Client_7956,2025-10-25 17:26:37.168127,15,102.72,0.35,0,23
Client_7957,2025-08-07 17:26:37.168127,32,182.63,0.14,1,102
Client_7958,2025-10-22 17:26:37.168127,11,168.83,0.66,0,26
Client_7959,2025-02-10 17:26:37.168127,45,88.38,0.67,1,280
Client_7960,2025-03-01 17:26:37.168127,48,193.64,0.78,1,261
Client_7961,2025-06-29 17:26:37.168127,1,328.7,0.94,0,141
Client_7962,2024-12-24 17:26:37.168127,46,89.58,0.55,1,328
Client_7963,2025-11-05 17:26:37.168127,47,175.17,0.16,0,12
Client_7964,2025-09-25 17:26:37.168127,39,355.56,0.59,0,53
Client_7965,2025-01-21 17:26:37.168127,17,474.6,0.24,0,300
Client_7966,2025-03-21 17:26:37.168127,36,342.88,0.71,0,241
Client_7967,2025-01-03 17:26:37.168127,38,222.91,0.3,1,318
Client_7968,2024-11-22 17:26:37.168127,39,66.06,0.34,1,360
Client_7969,2025-02-02 17:26:37.168127,42,477.14,0.47,1,288
Client_7970,2025-09-13 17:26:37.168127,7,486.35,0.43,0,65
Client_7971,2025-03-15 17:26:37.168127,48,64.63,0.83,1,247
Client_7972,2025-05-07 17:26:37.168127,19,65.14,0.93,0,194
Client_7973,2025-02-21 17:26:37.168127,47,181.35,0.37,0,269
Client_7974,2025-05-04 17:26:37.168127,49,185.27,0.93,0,197
Client_7975,2025-03-01 17:26:37.168127,43,377.99,0.88,1,261
Client_7976,2025-08-16 17:26:37.168127,50,489.41,0.4,0,93
Client_7977,2025-08-21 17:26:37.168127,13,220.79,0.95,0,88
Client_7978,2025-01-25 17:26:37.168127,23,235.88,0.18,0,296
Client_7979,2025-02-09 17:26:37.168127,40,195.87,0.73,0,281
Client_7980,2025-05-08 17:26:37.168127,44,321.31,0.13,0,193
Client_7981,2025-03-15 17:26:37.168127,2,247.48,0.12,0,247
Client_7982,2025-09-24 17:26:37.168127,14,90.46,0.58,0,54
Client_7983,2024-12-26 17:26:37.168127,41,38.25,0.85,1,326
Client_7984,2025-10-20 17:26:37.168127,42,364.09,0.84,0,28
Client_7985,2025-07-30 17:26:37.168127,10,391.55,0.49,0,110
Client_7986,2025-01-26 17:26:37.168127,17,224.71,0.67,0,295
Client_7987,2025-08-14 17:26:37.168127,1,144.07,0.85,1,95
Client_7988,2025-03-23 17:26:37.168127,8,346.35,0.42,0,239
Client_7989,2025-05-01 17:26:37.168127,44,26.69,0.96,0,200
Client_7990,2025-04-11 17:26:37.168127,9,195.56,0.96,0,220
Client_7991,2025-08-24 17:26:37.168127,21,59.79,0.19,0,85
Client_7992,2025-05-20 17:26:37.168127,2,185.04,0.65,0,181
Client_7993,2025-07-10 17:26:37.168127,45,129.37,0.8,1,130
Client_7994,2025-09-07 17:26:37.168127,44,53.23,0.41,0,71
Client_7995,2025-02-14 17:26:37.168127,21,52.11,0.1,0,276
Client_7996,2024-12-03 17:26:37.168127,35,433.56,0.4,1,349
Client_7997,2025-10-29 17:26:37.168127,20,364.14,0.16,0,19
Client_7998,2025-09-18 17:26:37.168127,44,485.3,0.4,0,60
Client_7999,2025-08-03 17:26:37.168127,16,411.93,0.92,1,106
Client_8000,2024-11-26 17:26:37.168127,17,148.81,0.48,0,356
Client_8001,2025-04-03 17:26:37.168127,26,68.29,0.28,0,228
Client_8002,2024-12-15 17:26:37.168127,27,368.37,0.81,0,337
Client_8003,2025-01-01 17:26:37.168127,19,396.54,0.29,1,320
Client_8004,2024-12-16 17:26:37.168127,31,367.58,0.56,1,336
Client_8005,2025-09-04 17:26:37.168127,37,222.29,0.22,0,74
Client_8006,2025-09-24 17:26:37.168127,41,191.13,0.01,0,54
Client_8007,2025-06-20 17:26:37.168127,34,496.19,0.56,1,150
Client_8008,2025-03-06 17:26:37.168127,30,61.04,0.17,0,256
Client_8009,2025-03-15 17:26:37.168127,33,88.3,0.34,1,247
Client_8010,2025-01-22 17:26:37.168127,26,156.23,0.56,0,299
